Subject_ID,CE.14.0.,CE.17.0.,CE.18.2.,CE.20.5.,CER.22.0.,CER.22.1.,CER.24.0.,DAG.14.0.18.1.,DAG.16.0.16.1.,DAG.16.0.18.1.,DAG.16.0.20.4.,DAG.16.1.18.1.,DAG.18.0.18.1.,DAG.18.1.18.1.,DAG.18.1.18.2.,DAG.18.1.20.4.,LPC.17.0.,LPC.20.4.,LPE.18.1.,LPE.20.4.,PC.16.0.20.2.,PC.16.0.20.3.,PC.16.0.20.5.,PC.17.0.18.1.,PC.17.0.18.2.,PC.18.0.20.3.,PC.18.1.20.5.,PC.18.2.18.2.,SM.24.0.,TAG45.0.FA15.0,TAG46.0.FA18.0,TAG46.1.FA14.0,TAG46.1.FA16.1,TAG46.2.FA14.0,TAG46.3.FA12.0,TAG46.3.FA18.3,TAG47.0.FA16.0,TAG47.0.FA17.0,TAG47.1.FA14.0,TAG47.1.FA16.0,TAG47.1.FA18.1,TAG47.2.FA14.0,TAG47.2.FA15.0,TAG47.2.FA16.1,TAG48.0.FA16.0,TAG48.1.FA14.1,TAG48.1.FA16.0,TAG48.1.FA16.1,TAG48.2.FA14.0,TAG48.2.FA16.0,TAG48.2.FA16.1,TAG48.2.FA18.2,TAG48.3.FA12.0,TAG48.3.FA14.1,TAG48.3.FA16.1,TAG48.3.FA18.1,TAG48.3.FA18.2,TAG48.3.FA18.3,TAG48.4.FA18.1,TAG48.4.FA18.3,TAG48.5.FA18.2,TAG49.0.FA16.0,TAG49.1.FA15.0,TAG49.1.FA16.0,TAG49.1.FA16.1,TAG49.1.FA17.0,TAG49.1.FA18.1,TAG49.2.FA14.0,TAG49.2.FA15.0,TAG49.2.FA16.0,TAG49.2.FA18.1,TAG49.2.FA18.2,TAG49.3.FA16.1,TAG49.3.FA18.2,TAG49.3.FA18.3,TAG50.0.FA16.0,TAG50.0.FA18.0,TAG50.1.FA16.0,TAG50.1.FA16.1,TAG50.1.FA18.0,TAG50.1.FA18.1,TAG50.2.FA16.0,TAG50.2.FA16.1,TAG50.2.FA18.1,TAG50.2.FA18.2,TAG50.3.FA14.0,TAG50.3.FA16.0,TAG50.3.FA16.1,TAG50.3.FA18.1,TAG50.3.FA18.3,TAG50.3.FA20.3,TAG50.4.FA16.0,TAG50.4.FA20.4,TAG50.5.FA16.0,TAG51.0.FA17.0,TAG51.0.FA18.0,TAG51.1.FA18.1,TAG51.2.FA16.1,TAG51.2.FA18.2,TAG51.3.FA15.0,TAG51.3.FA16.1,TAG51.3.FA17.0,TAG51.3.FA18.2,TAG51.3.FA18.3,TAG51.4.FA15.0,TAG51.4.FA18.2,TAG51.4.FA20.4,TAG51.5.FA18.2,TAG52.1.FA16.0,TAG52.1.FA16.1,TAG52.1.FA18.0,TAG52.1.FA18.1,TAG52.1.FA20.1,TAG52.2.FA14.0,TAG52.2.FA16.0,TAG52.2.FA16.1,TAG52.2.FA18.0,TAG52.2.FA18.1,TAG52.2.FA18.2,TAG52.2.FA20.1,TAG52.2.FA20.2,TAG52.3.FA16.0,TAG52.3.FA16.1,TAG52.3.FA18.1,TAG52.3.FA18.2,TAG52.3.FA18.3,TAG52.3.FA20.0,TAG52.3.FA20.2,TAG52.3.FA20.3,TAG52.4.FA16.0,TAG52.4.FA16.1,TAG52.4.FA18.0,TAG52.4.FA18.1,TAG52.4.FA18.2,TAG52.4.FA18.3,TAG52.4.FA20.0,TAG52.4.FA20.4,TAG52.4.FA22.1,TAG52.4.FA22.4,TAG52.5.FA14.0,TAG52.5.FA16.1,TAG52.5.FA18.2,TAG52.5.FA20.4,TAG52.5.FA20.5,TAG52.5.FA22.5,TAG52.6.FA16.0,TAG52.7.FA18.1,TAG52.8.FA18.2,TAG53.2.FA16.0,TAG53.4.FA16.0,TAG53.4.FA17.0,TAG53.4.FA20.4,TAG54.2.FA18.2,TAG54.2.FA20.1,TAG54.2.FA20.2,TAG54.3.FA16.0,TAG54.3.FA16.1,TAG54.3.FA18.1,TAG54.3.FA18.2,TAG54.3.FA20.1,TAG54.3.FA20.2,TAG54.3.FA20.3,TAG54.4.FA16.0,TAG54.4.FA16.1,TAG54.4.FA18.0,TAG54.4.FA18.1,TAG54.4.FA18.2,TAG54.4.FA20.2,TAG54.4.FA20.3,TAG54.4.FA22.1,TAG54.4.FA22.4,TAG54.5.FA16.0,TAG54.5.FA16.1,TAG54.5.FA18.0,TAG54.5.FA18.1,TAG54.5.FA18.2,TAG54.5.FA20.4,TAG54.5.FA20.5,TAG54.5.FA22.1,TAG54.5.FA22.4,TAG54.5.FA22.5,TAG54.6.FA18.2,TAG54.6.FA18.3,TAG54.6.FA20.4,TAG54.6.FA20.5,TAG54.6.FA22.6,TAG54.8.FA18.2,TAG54.8.FA20.5,TAG56.3.FA18.0,TAG56.3.FA20.0,TAG56.4.FA16.0,TAG56.4.FA20.1,TAG56.5.FA18.2,TAG56.6.FA22.5,TAG56.9.FA20.4,TAG56.9.FA20.5,TAG58.10.FA20.5,TAG58.6.FA16.0,TAG58.7.FA16.0,TAG60.11.FA22.6
ZLTUJTN-E12,36.371,11.7554,2079.3663,51.3277,1.5329,0.0996,4.8013,1.2985,1.2959,12.0995,0.3805,2.949,2.898,13.1543,12.9361,0.8575,2.3669,3.5837,0.6624,0.2667,9.1044,98.4888,41.1051,1.8514,3.7192,62.9966,4.4504,9.1561,34.9058,0.3225,0.5401,8.2659,4.386,2.9627,0.4012,0.2807,2.6941,0.465,1.3269,1.6649,1.256,0.5309,0.5968,0.3572,56.2595,0.6932,78.412,17.5631,29.6969,36.5126,16.8338,27.7803,2.334,2.6686,5.3818,3.0747,8.7252,2.3837,0.3317,0.7783,0.1574,4.1273,7.5777,12.4478,0.9973,1.7479,9.8961,1.0837,5.7639,6.1877,3.1151,5.6569,1.0547,1.728,0.4912,51.4043,16.9443,365.9481,12.5194,13.3593,214.9107,300.6137,91.2468,160.7217,128.527,33.9241,73.2889,60.2004,42.7861,10.5596,0.7173,7.0071,1.4906,0.7988,1.2326,0.971,11.3208,1.9952,6.7456,8.5168,1.9584,1.3573,13.9568,0.5444,3.1201,4.7971,0.3402,0.5018,92.9209,1.0292,65.6488,113.585,1.9768,0.4827,500.483,10.6425,47.3748,788.4149,70.8832,1.4778,2.103,557.1756,49.161,555.5311,498.9179,6.1884,1.1645,1.9137,3.2789,200.8357,49.1773,0.8137,79.2158,304.0583,45.6652,1.1943,6.995,0.3672,0.3891,1.0788,17.8402,38.6829,4.4987,3.366,1.4665,2.3241,0.9228,0.577,2.9004,0.7832,3.4313,0.3757,5.4832,6.535,0.8867,11.902,0.7074,196.4188,41.382,4.6008,6.8533,1.5253,15.1206,1.222,18.1727,163.9741,99.7416,4.6341,11.0075,0.3388,1.48,16.8593,1.7068,2.524,62.7811,72.2462,24.1853,1.5948,0.3501,1.0405,5.5753,29.3588,11.7659,17.3441,10.3122,15.1199,1.1199,1.0235,1.0894,0.4203,0.8661,1.4332,2.5899,19.7604,0.5366,1.2886,0.4366,0.7825,0.7839,1.5048
ZLTUJTN-E13,32.9806,10.7172,1961.8836,50.1633,1.4704,0.1052,4.8802,1.2997,0.9899,10.4714,0.4752,2.7037,2.6296,12.303,12.3125,1.0532,2.1082,3.1243,0.6069,0.2514,9.5131,87.5325,27.3333,1.724,4.4336,55.3082,3.4459,9.3809,33.6047,0.3138,0.5177,7.8745,4.1149,2.9627,0.3702,0.251,2.6724,0.4322,1.2103,1.6198,1.1664,0.5083,0.5703,0.3098,53.3153,0.6495,74.9262,16.8245,28.6367,35.4468,15.9852,27.1173,2.2528,2.6356,4.9433,2.9548,8.1734,2.2143,0.3498,0.7483,0.1522,3.8451,7.127,12.126,1.0307,1.721,9.4504,1.095,5.4963,5.9426,3.1031,5.388,1.004,1.6661,0.4518,49.0584,16.2236,349.9731,12.1848,12.7668,208.5041,291.8342,88.2875,154.2444,123.4857,33.1156,70.8112,58.0766,41.8271,10.3399,0.6565,7.0878,1.5092,0.7609,1.1335,0.8973,10.9619,1.9445,6.5497,8.2314,1.9555,1.419,13.4783,0.5467,3.0144,4.697,0.3114,0.444,89.8532,1.0158,63.1289,109.2215,1.9437,0.4416,497.3343,10.5046,46.8841,777.7977,70.0096,1.4488,2.0253,546.5626,48.6168,545.4356,488.9415,5.839,1.1146,1.8465,3.0513,196.1379,47.9414,0.8158,75.1238,289.9756,43.89,1.2064,6.7701,0.3859,0.4016,1.0134,17.5093,38.0039,4.3957,3.096,1.5272,2.2724,0.8613,0.5303,2.8168,0.8213,3.3345,0.3357,5.2727,6.4344,0.9217,11.5267,0.7436,192.656,40.6246,4.5879,6.7262,1.5123,14.7129,1.1899,17.6183,161.1204,97.8799,4.664,10.5274,0.3365,1.4613,16.2668,1.7131,2.3485,61.0785,70.5924,24.1523,1.6104,0.3969,0.9248,5.4343,29.2611,11.6373,16.819,9.7257,14.5191,1.1178,1.0056,1.1029,0.4275,0.8275,1.4307,2.4881,19.1651,0.4973,1.2386,0.4149,0.7593,0.7334,1.4386
ZLTUJTN-E14,35.3291,11.7051,2066.3817,50.6823,1.517,0.091,5.0529,1.4617,1.2268,11.9399,0.4494,3.0027,2.8415,14.5492,13.3133,0.9714,2.4057,3.4205,0.6826,0.2804,10.3592,101.6932,36.8258,1.8396,4.4856,57.0458,3.7453,9.4606,32.1013,0.3231,0.5309,8.3546,4.4509,2.9905,0.3713,0.2664,2.6948,0.4651,1.3106,1.6167,1.2878,0.5459,0.6299,0.3817,56.4722,0.6898,79.3292,18.0107,30.4339,37.2037,16.99,28.3905,2.4205,2.8075,5.4605,3.1501,9.1487,2.4297,0.3641,0.8448,0.1433,4.09,7.6375,12.7332,1.1282,1.7965,10.0332,1.1627,5.8286,6.2578,3.2927,5.8833,1.0409,1.8219,0.4957,52.9339,17.4818,373.768,12.8954,13.6647,221.329,312.4424,94.2009,164.5717,132.6376,35.0906,75.3336,62.6428,44.2139,10.9452,0.7797,7.2056,1.5822,0.8344,1.2174,1.0031,11.5164,2.0479,6.947,8.8334,2.0981,1.3985,14.0503,0.568,3.0654,5.1733,0.2781,0.469,95.8111,0.9953,66.5081,117.3165,2.1027,0.5048,514.8552,10.9321,49.421,813.5973,74.0035,1.5366,2.2544,580.6214,51.5992,570.5645,516.8256,6.4011,1.2604,1.9698,3.4803,211.7303,51.3276,0.8435,82.0409,314.5872,47.4265,1.2989,7.4674,0.4208,0.4019,1.0872,18.6719,40.3043,4.8248,3.5598,1.6402,2.4661,0.9386,0.5543,3.0094,0.8325,3.5618,0.4084,5.7068,6.7236,0.979,12.3619,0.7224,205.2569,43.6218,4.8398,7.003,1.562,15.6768,1.2187,18.7956,168.2641,103.4264,4.7004,11.392,0.3641,1.5203,17.2838,1.7985,2.5007,64.8952,74.623,25.3492,1.5887,0.4156,1.1269,5.8501,30.8221,12.2121,18.2393,10.7257,15.3075,1.1614,1.0565,1.1328,0.4573,0.9588,1.5151,2.6511,20.8644,0.5732,1.2728,0.4937,0.7712,0.8168,1.5001
ZLTUJTN-E15,29.7995,10.8982,1903.7119,48.3201,1.2857,0.0687,4.27,1.2041,0.9876,10.5629,0.3942,2.6289,2.5567,12.767,10.6854,0.8193,2.4812,2.8859,0.5411,0.1955,7.7752,98.2517,29.5936,1.7633,3.6317,46.7216,3.1188,8.417,30.9162,0.2544,0.4869,7.2477,3.7278,2.5533,0.3306,0.2253,2.5188,0.4129,1.2079,1.4623,1.0988,0.4852,0.5028,0.2719,51.0647,0.636,70.1224,15.5728,26.4195,32.1951,14.7033,25.2346,2.0747,2.3773,4.6412,2.7293,7.7988,2.0363,0.2878,0.755,0.1535,3.5912,6.6123,11.1076,0.9217,1.5675,8.6415,1.0001,4.9614,5.3902,2.8544,4.9016,0.9047,1.5363,0.4041,47.127,15.6721,330.6492,11.4898,11.8719,194.7303,273.6134,82.2926,142.3416,116.1227,29.9345,65.235,54.0408,37.8797,9.2281,0.6305,6.2016,1.4398,0.6678,1.1196,0.8411,10.1651,1.749,6.0755,7.5657,1.851,1.2621,12.3391,0.5006,2.669,4.213,0.2687,0.392,84.96,0.9348,60.5544,104.2968,1.8088,0.4452,453.5567,9.7534,44.124,705.8858,65.0092,1.2819,1.9497,505.4587,44.6065,496.0781,448.5544,5.6007,1.0434,1.7052,2.9629,182.4846,43.9283,0.7248,69.6471,271.0203,40.2318,1.0576,6.6342,0.3646,0.3739,0.8882,15.7412,34.3312,4.2179,2.8598,1.3855,1.9903,0.8444,0.4776,2.6334,0.7396,3.0534,0.3909,5.0244,5.8222,0.8301,10.8516,0.6437,178.6811,38.5782,4.2229,6.1265,1.3899,13.8633,1.073,16.5334,147.8345,90.2591,4.0238,9.9508,0.2917,1.3926,15.143,1.5823,2.1597,56.5179,64.428,23.4363,1.4069,0.329,0.9101,5.2142,26.3043,10.4639,16.4473,9.1322,12.8046,0.8921,0.8723,0.9611,0.3767,0.8126,1.26,2.2315,17.6453,0.4556,1.0516,0.3652,0.6481,0.6459,1.2112
ZL9BTWF-E11,27.8146,7.3785,2409.5785,46.2736,1.8509,0.0705,7.4939,0.4333,0.3771,4.7479,0.2423,1.2667,1.3688,8.0917,7.2861,0.8793,1.5009,6.3301,0.9389,0.5488,8.6538,101.6579,17.22,1.3177,3.289,50.7093,2.3563,15.685,47.9174,0.0386,0.1207,1.4702,0.6354,0.6157,0.1048,0.0755,0.3153,0.076,0.1967,0.2228,0.2356,0.0936,0.1053,0.0606,10.1954,0.134,17.2301,3.1053,7.3331,8.3965,3.6312,7.1273,1.1693,0.6604,1.3389,1.3511,2.8336,0.6445,0.1569,0.2515,0.0705,0.6875,1.5707,2.5507,0.1797,0.3026,2.1833,0.2526,1.3495,1.3102,0.7838,1.3011,0.2845,0.453,0.1101,13.2406,3.8784,109.8203,3.3483,3.4472,65.5015,91.1266,28.523,57.7543,40.1976,14.68,21.9854,19.1571,17.4279,3.2297,0.2239,1.9254,0.4685,0.1675,0.2611,0.1888,2.8628,0.5206,1.7403,3.2776,0.5663,0.352,4.667,0.1558,1.1629,1.928,0.0978,0.1935,37.6198,0.3355,24.7413,51.2108,0.4855,0.193,253.026,4.4671,17.5949,413.8087,30.852,0.4307,0.5918,287.2861,26.5221,286.1735,258.73,2.7214,0.5732,0.7247,1.2379,100.3112,27.0698,0.2722,39.2384,152.9714,22.5543,0.5759,2.916,0.1755,0.1095,0.3488,9.4058,18.9987,2.0961,0.562,0.2914,0.5876,0.2265,0.1393,0.9422,0.2733,1.4213,0.1558,2.4763,2.8118,0.402,5.5353,0.3621,149.9264,23.965,1.9318,3.5131,0.8178,7.0757,0.6413,9.2175,130.0694,73.4567,2.3231,6.8971,0.2425,0.4009,7.3421,0.8534,1.1092,46.2195,55.0398,16.4708,0.4158,0.2377,0.3185,0.8758,20.4966,8.5614,11.7555,3.0261,1.0007,0.3095,0.318,0.4685,0.352,0.4275,1.0555,1.7154,5.7342,0.7051,0.62,0.3361,0.1393,0.1632,0.2457
ZL9BTWF-E12,29.0057,8.3982,2527.0629,48.7624,1.8091,0.0686,7.4878,0.4794,0.4165,5.0911,0.257,1.1931,1.5206,9.3948,6.3308,0.9181,1.9986,5.7452,0.7978,0.4862,8.8266,100.934,20.5083,1.3872,3.6933,41.9906,2.1377,16.1285,46.8319,0.0326,0.1068,1.1567,0.5026,0.4877,0.101,0.0529,0.3434,0.0774,0.1688,0.2164,0.2097,0.0755,0.0981,0.0596,8.7627,0.1087,14.2155,2.5975,6.1483,6.9673,3.0674,6.0276,0.9147,0.5257,1.1321,1.1451,2.2984,0.5156,0.1241,0.2145,0.0553,0.594,1.4779,2.1647,0.177,0.2525,1.8694,0.1977,1.1639,1.0912,0.6781,1.1273,0.2434,0.3737,0.1063,11.8334,3.3723,96.1457,2.94,2.9462,57.5897,80.3102,24.9447,49.3008,35.1661,12.2567,19.401,16.4451,14.4877,2.8544,0.1909,1.6299,0.4122,0.1409,0.2212,0.1654,2.6057,0.4612,1.5856,2.8269,0.5266,0.3246,4.1029,0.1323,1.0076,1.6405,0.0914,0.1626,33.8873,0.2958,21.7994,44.9099,0.4415,0.1462,226.2924,3.7975,15.4434,373.55,28.3084,0.3607,0.5324,253.4381,23.1566,253.0329,229.6423,2.4278,0.4752,0.6074,1.1504,87.6906,23.0364,0.2549,33.3255,135.8589,19.69,0.4906,2.7461,0.1808,0.0875,0.3049,7.9456,16.5231,1.8449,0.5314,0.2895,0.5021,0.2135,0.1395,0.8546,0.2491,1.3226,0.1472,2.2691,2.5966,0.3458,4.9892,0.3203,130.3096,21.2733,1.7285,3.1588,0.7267,6.3753,0.5194,8.1399,112.3585,64.0872,2.0892,6.2536,0.2135,0.367,6.8663,0.7132,0.9234,39.5282,47.4723,15.5468,0.3222,0.2337,0.2813,0.7859,17.5628,7.279,11.1173,2.8005,1.0003,0.2785,0.3059,0.428,0.315,0.3939,0.8695,1.4616,5.5077,0.6983,0.6445,0.3347,0.1505,0.1592,0.2409
ZL9BTWF-E13,28.1379,7.3932,2371.7886,44.8377,1.7546,0.0622,7.5202,0.3601,0.3525,4.6514,0.2166,1.0665,1.3073,8.164,6.6992,0.8855,1.2251,4.9165,0.8402,0.5533,9.0533,92.0484,19.9726,0.024433275,3.1067,44.9194,2.6145,14.4507,47.8284,0.024920144,0.0717,0.9545,0.4182,0.3949,0.0781,0.0484,0.2531,0.0638,0.1552,0.1592,0.1844,0.0801,0.0855,0.041,7.5053,0.0949,12.4211,2.2742,5.1945,5.9379,2.6751,5.1589,0.8413,0.472,0.9738,0.997,2.0301,0.4424,0.1087,0.1893,0.0519,0.4622,1.2481,1.9495,0.1453,0.218,1.5743,0.1943,0.9817,0.9584,0.5788,0.9303,0.2046,0.3223,0.09,10.0114,2.8852,82.4807,2.4636,2.421,49.6354,69.3799,21.7558,43.4221,30.3224,10.8156,16.9251,14.7032,13.0024,2.5046,0.1656,1.3603,0.3712,0.13,0.2066,0.1384,2.1858,0.3668,1.3119,2.4329,0.477,0.262,3.6311,0.1429,0.8976,1.3825,0.0845,0.1429,28.9384,0.2714,18.9611,39.105,0.3717,0.1369,195.9704,3.4185,13.2678,324.8391,24.3904,0.3183,0.4809,222.8176,20.3184,221.3127,201.1935,2.0533,0.5067,0.5289,1.0014,76.4701,20.5191,0.2096,29.4361,120.6739,17.5879,0.4711,2.3301,0.1419,0.0929,0.2689,7.3318,14.51,1.7107,0.4528,0.2931,0.4389,0.1715,0.0969,0.7054,0.2081,1.127,0.1201,1.9376,2.2253,0.2971,4.3868,0.2743,115.4289,18.7658,1.471,2.6756,0.6065,5.5544,0.5027,7.0887,99.635,56.5792,1.8897,5.7165,0.2056,0.3134,6.0388,0.6861,0.8497,35.1739,42.4024,14.2574,0.3173,0.1967,0.2462,0.7306,15.7205,6.4481,10.4222,2.5634,0.8779,0.259,0.2664,0.3984,0.262,0.3569,0.8695,1.3484,5.0957,0.5991,0.5872,0.2857,0.1191,0.1522,0.2565
ZL9BTWF-E14,26.9439,7.5894,2435.7803,46.435,1.7694,0.0616,7.3427,0.339,0.2781,3.8762,0.2402,0.9143,1.1676,7.0143,6.3941,0.9213,2.003,5.4089,0.808,0.4758,8.687,99.1042,22.7466,1.2771,2.7252,41.4972,2.3027,14.0015,45.7778,0.0244,0.0983,0.9418,0.4238,0.3748,0.079,0.0467,0.2622,0.0754,0.1553,0.1894,0.1827,0.07,0.0736,0.0525,7.1908,0.0907,12.0535,2.2724,5.124,5.8238,2.6055,5.0346,0.7762,0.4166,0.9701,0.8951,1.8401,0.4399,0.1154,0.1917,0.0496,0.4772,1.1834,1.8056,0.154,0.211,1.6704,0.1809,0.945,0.9409,0.5993,0.9207,0.22,0.2887,0.0974,9.6868,2.8839,81.1401,2.4659,2.3676,48.6661,68.2521,21.2887,41.5467,29.3612,10.081,16.2276,14.1405,12.2816,2.4929,0.1535,1.3903,0.3551,0.1396,0.1639,0.1383,2.1898,0.3977,1.318,2.4323,0.4337,0.2523,3.5586,0.1217,0.9127,1.4208,0.0925,0.1423,28.8171,0.2294,18.9157,38.5475,0.3856,0.119,195.2767,3.2928,13.1246,318.7491,23.3861,0.2999,0.4642,219.3128,19.5554,216.1254,197.4571,2.0318,0.4337,0.5212,0.9894,74.6954,19.5559,0.1899,28.0697,115.8495,17.107,0.4444,2.3447,0.1535,0.0835,0.2505,6.8308,13.9857,1.7373,0.4655,0.2676,0.4597,0.1782,0.1244,0.7578,0.1948,1.085,0.1086,2.0821,2.2504,0.3098,4.2921,0.2685,111.9053,18.1274,1.5169,2.6994,0.6222,5.4849,0.4655,7.1329,96.7613,54.9438,1.7459,5.563,0.1953,0.312,5.8836,0.655,0.8552,33.4625,40.2614,14.0117,0.3151,0.1908,0.2375,0.7322,14.9805,6.1897,10.1631,2.5808,0.892,0.2738,0.255,0.4099,0.2846,0.3362,0.7986,1.31,4.8964,0.6438,0.5746,0.299,0.1329,0.1585,0.255
ZL9BTWF-E15,27.8022,7.6854,2404.6308,45.9081,1.7142,0.0648,7.4,0.2955,0.275,3.8386,0.2221,0.8955,1.1136,6.7125,5.5164,0.874,1.388,5.1679,0.8173,0.6067,9.4054,99.2636,23.7504,1.2857,2.9021,50.5724,2.8811,14.3208,48.1202,0.036891301,0.0807,0.9641,0.3933,0.3979,0.0661,0.0444,0.2299,0.0595,0.1462,0.1709,0.1719,0.0686,0.0716,0.0454,6.7176,0.0832,11.3239,2.1118,5.0157,5.7187,2.612,5.0001,0.8522,0.472,0.954,0.9808,1.9998,0.4251,0.0918,0.1709,0.0437,0.4402,1.1774,1.8173,0.1659,0.1921,1.4658,0.173,0.9792,0.9515,0.5285,0.952,0.2113,0.3066,0.0988,9.2348,2.6533,77.1325,2.3488,2.3079,46.191,67.3945,20.5158,40.8465,29.1817,10.3779,16.0507,14.1169,12.4897,2.4007,0.1775,1.3932,0.3792,0.121,0.1926,0.1321,2.0694,0.3691,1.244,2.3695,0.4538,0.2753,3.4435,0.1099,0.8875,1.4386,0.0595,0.1311,27.7139,0.2294,17.751,36.9421,0.3646,0.1059,186.6473,3.2887,12.7025,307.925,23.1958,0.3071,0.4185,215.6408,19.4427,214.8461,194.6614,2.0064,0.4523,0.5365,0.9687,75.6485,19.9308,0.1921,28.6603,118.1807,16.982,0.4458,2.3558,0.1422,0.0812,0.2456,7.2274,14.4678,1.7941,0.4387,0.2572,0.413,0.177,0.1109,0.6913,0.2133,1.0816,0.1185,1.9439,2.0755,0.3172,4.3163,0.2738,111.1151,18.1292,1.4442,2.6372,0.6545,5.5306,0.4513,6.9626,95.7987,54.859,1.7613,5.4973,0.1926,0.3237,6.056,0.6903,0.8038,34.5141,40.618,14.1103,0.2995,0.2118,0.2294,0.7579,15.3745,6.4438,10.1858,2.5207,0.8607,0.242,0.2889,0.3459,0.2829,0.3141,0.8295,1.2672,4.8029,0.6737,0.6222,0.3182,0.1351,0.1482,0.2652
ZL63I8R-E11,16.3231,7.7589,1937.5503,17.5322,1.5461,0.054,5.5489,0.1944,0.2673,2.957,0.1203,0.7009,1.0579,4.9019,4.4792,0.5137,1.1772,2.4841,0.5063,0.3361,8.2183,84.8233,5.8466,1.2767,2.9138,44.8857,0.02217905,9.7873,38.6791,0.0369,0.0368,0.4742,0.2792,0.1851,0.0305,0.02279503,0.2319,0.0563,0.0805,0.1425,0.0999,0.0473,0.0573,0.0682,5.1143,0.0738,7.184,1.666,2.6291,3.4053,1.7758,2.444,0.2844,0.389,0.5377,0.434,0.9608,0.1552,0.0795,0.0719,0.0364,0.3649,0.8576,1.3801,0.1477,0.1751,1.1207,0.0966,0.7511,0.7573,0.4013,0.708,0.1718,0.1888,0.0535,7.0898,1.9831,58.5017,1.8837,1.7322,32.7641,53.2795,16.5995,28.4449,21.3021,5.1498,12.7583,10.8676,6.6189,1.2736,0.0606,0.9243,0.1368,0.0748,0.1595,0.1046,1.5907,0.3057,0.993,1.8553,0.3086,0.2045,2.8449,0.0634,0.656,1.0081,0.0393,0.0809,23.7641,0.1978,14.9563,30.9944,0.266,0.0771,161.9665,2.5051,10.8467,265.0913,19.8628,0.2485,0.2674,183.88,14.1285,176.5491,162.6597,1.391,0.3474,0.407,0.5542,61.3537,13.1265,0.1226,19.6967,94.5525,11.2954,0.3701,1.294,0.1008,0.0511,0.0961,4.207,9.2863,0.8784,0.1278,0.1586,0.2267,0.1249,0.0767,0.7009,0.2011,0.8775,0.0781,1.6073,2.0446,0.2854,3.7105,0.2206,90.7439,15.0471,1.2764,2.2812,0.4591,4.411,0.3677,5.828,73.2758,42.3457,1.3971,3.7366,0.1515,0.2201,4.2704,0.4809,0.5466,24.0107,30.2362,9.5641,0.1131,0.1481,0.1552,0.637,9.9607,3.4076,6.554,0.9139,0.7662,0.1164,0.0833,0.3569,0.2224,0.2527,0.7686,1.1643,4.2624,0.221,0.1851,0.0658,0.1349,0.115,0.169
ZL63I8R-E12,14.8599,7.6834,1854.0379,16.1138,1.5922,0.0528,5.3893,0.1659,0.1814,2.722,0.1336,0.6644,0.8814,4.7636,3.5436,0.527,1.3023,2.6766,0.4321,0.2936,7.906,93.9005,6.5459,1.2533,2.721,38.7796,0.018181513,7.5847,36.4482,0.030698033,0.0326,0.303,0.1615,0.1132,0.0232,0.008293064,0.1733,0.0389,0.0684,0.0975,0.0919,0.0259,0.0323,0.0303,4.3126,0.0711,5.5484,1.3726,1.8846,2.6379,1.226,1.7573,0.2134,0.4511,0.4126,0.3973,0.7207,0.1238,0.0904,0.0456,0.0377,0.3002,0.7191,1.0955,0.1049,0.1108,0.826,0.0656,0.5788,0.5977,0.31,0.5022,0.1446,0.1568,0.0472,5.7972,1.54,49.1306,1.4759,1.2091,27.546,43.8506,13.3445,21.6428,17.4426,3.5196,10.0807,8.4527,4.7924,0.9973,0.0448,0.6936,0.1171,0.0605,0.1281,0.0845,1.2429,0.2322,0.7875,1.4138,0.2688,0.169,2.1306,0.0609,0.4692,0.7945,0.0401,0.0601,18.6917,0.1497,11.8768,24.9514,0.1953,0.0472,130.1651,1.9977,8.4252,214.9036,15.3513,0.1827,0.222,145.6603,11.2678,141.675,129.8592,1.0142,0.3175,0.3049,0.459,47.2237,10.5125,0.112,15.6256,73.1382,8.6283,0.2825,1.171,0.0825,0.0417,0.0829,3.2937,7.1536,0.7572,0.1352,0.1501,0.1529,0.1077,0.068,0.593,0.1521,0.6464,0.0699,1.2912,1.5411,0.1792,2.8548,0.1705,78.8493,12.3523,1.0095,1.6987,0.3478,3.3703,0.279,4.5873,65.57,37.207,1.0083,3.0198,0.1265,0.1753,3.5774,0.38,0.4267,20.7594,26.6352,8.226,0.112,0.1096,0.1293,0.6323,8.6429,2.7612,5.5268,0.9144,0.7596,0.0967,0.0868,0.2908,0.1784,0.1945,0.6912,0.9419,3.753,0.2032,0.202,0.0719,0.0935,0.0762,0.1619
